source_file,relative,line_start,line_end,original_text,file_sha256,item_id,reviewer,verdict,historical_claim,historical_evidence_scope,current_evidence,reason,recommendation,manual_semantic_range
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,21,21,- Preflight 0：现场冻结、基线（242 文件恒等式、163 目标 locations、1 共享 doc 3 外部位）。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0011,history_filing,insufficient_evidence,- Preflight 0：现场冻结、基线（242 文件恒等式、163 目标 locations、1 共享 doc 3 外部位）。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,22,22,- Preflight 1：5 个 rollout blocker 全部 RED→GREEN（含用户复核后 blocker 5 轻量化：被删内容实测 <1MB，废弃 24.3GB 整库备份，改文件 archive + DB 行 JSONL + 单事务 + restore_files/restore_database）。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0012,history_filing,insufficient_evidence,- Preflight 1：5 个 rollout blocker 全部 RED→GREEN（含用户复核后 blocker 5 轻量化：被删内容实测 <1MB，废弃 24.3GB 整库备份，改文件 archive + DB 行 JSONL + 单事务 + restore_files/restore_database）。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,23,23,- Gate A：全量 `386 passed in 163.28s` + focused 22P + Ruff/compileall/UTF-8/diff-check 全绿。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0013,history_filing,insufficient_evidence,- Gate A：全量 `386 passed in 163.28s` + focused 22P + Ruff/compileall/UTF-8/diff-check 全绿。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,24,24,- Gate C 生产执行：pause→dry-run（82 原件全 reject、恒等式 163=81+82）→ apply（163 locations/162 documents/162 sources/81 sidecar 删除，原件 0 删，1 共享 doc 保留，FK=0，134 文件存档）→ 幂等二次 apply=0 → index 重建（目标路径 0 残留）→ archive 抽样 7/7 SHA → resume（Code MATCH `eb10131da6f1`）。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0014,history_filing,insufficient_evidence,- Gate C 生产执行：pause→dry-run（82 原件全 reject、恒等式 163=81+82）→ apply（163 locations/162 documents/162 sources/81 sidecar 删除，原件 0 删，1 共享 doc 保留，FK=0，134 文件存档）→ 幂等二次 apply=0 → index 重建（目标路径 0 残留）→ archive 抽样 7/7 SHA → resume（Code MATCH `eb10131da6f1`）。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,25,25,- 生产 apply 首次 receipt status=failed 系 artifacts 重复路径假阴性（13 个 unlink FileNotFoundError），已修复（to_archive 去重）并验证幂等。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0015,history_filing,insufficient_evidence,- 生产 apply 首次 receipt status=failed 系 artifacts 重复路径假阴性（13 个 unlink FileNotFoundError），已修复（to_archive 去重）并验证幂等。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,26,26,- Gate D：两轮 rescan（policy 82 稳定、0 重生、errors 无新增）+ 10 分钟观察（PID 稳定、队列推进）+ 优先级 canary 7 类顺序精确匹配。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0016,history_filing,insufficient_evidence,- Gate D：两轮 rescan（policy 82 稳定、0 重生、errors 无新增）+ 10 分钟观察（PID 稳定、队列推进）+ 优先级 canary 7 类顺序精确匹配。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,27,27,- 回滚资产：`artifacts/gates/wr1015-affected-rows-20260802.jsonl`（SHA a6b948e2…）+ `.source_catalog/focus_cleanup_archive/20260802`（manifest SHA 460ef355…），restore_files/restore_database 可执行。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0017,history_filing,insufficient_evidence,- 回滚资产：`artifacts/gates/wr1015-affected-rows-20260802.jsonl`（SHA a6b948e2…）+ `.source_catalog/focus_cleanup_archive/20260802`（manifest SHA 460ef355…），restore_files/restore_database 可执行。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,28,28,- 独立 pending 门禁（非本 WU）：WR-10.13 fingerprint terminal、最终 fingerprint pilot、>900 秒 slow canary、next-login。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0018,history_filing,insufficient_evidence,- 独立 pending 门禁（非本 WU）：WR-10.13 fingerprint terminal、最终 fingerprint pilot、>900 秒 slow canary、next-login。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,34,34,> **2026-08-02 终态：** 本节描述的 planning-only 冻结已于 2026-08-01 23:08 由用户指令“从头开始一项一项的实施”解除；WR-10.15 已完整实施并通过生产验收（见 Current Phase）。下列历史条目保留供审计，不再构成当前约束。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0019,history_filing,insufficient_evidence,> **2026-08-02 终态：** 本节描述的 planning-only 冻结已于 2026-08-01 23:08 由用户指令“从头开始一项一项的实施”解除；WR-10.15 已完整实施并通过生产验收（见 Current Phase）。下列历史条目保留供审计，不再构成当前约束。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,36,36,- （历史）本任务只允许修改 planning 文档；不得继续修改源码/测试/配置/运行态/生产 DB。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0020,history_filing,insufficient_evidence,- （历史）本任务只允许修改 planning 文档；不得继续修改源码/测试/配置/运行态/生产 DB。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,37,37,- （历史）候选改动是 working candidate，不是 accepted implementation。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0021,history_filing,insufficient_evidence,- （历史）候选改动是 working candidate，不是 accepted implementation。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,38,38,- （历史）下一实施者必须从 Preflight 0 开始。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0022,history_filing,insufficient_evidence,- （历史）下一实施者必须从 Preflight 0 开始。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,39,39,- （历史）目标目录 81 个 `.source.json`、DB 163 个目标 locations —— 均已按计划清理并由最终 receipt 复核（原件 0 删、共享 doc 保留）。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0023,history_filing,insufficient_evidence,- （历史）目标目录 81 个 `.source.json`、DB 163 个目标 locations —— 均已按计划清理并由最终 receipt 复核（原件 0 删、共享 doc 保留）。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,43,43,- 新文件：`src/company_wiki/source_catalog/admission.py`、`src/company_wiki/source_catalog/focus_cleanup.py`、`tests/contract/test_source_catalog_focus_admission.py`、`tests/contract/test_source_catalog_focus_cleanup.py`。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0024,history_filing,insufficient_evidence,- 新文件：`src/company_wiki/source_catalog/admission.py`、`src/company_wiki/source_catalog/focus_cleanup.py`、`tests/contract/test_source_catalog_focus_admission.py`、`tests/contract/test_source_catalog_focus_cleanup.py`。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,44,44,- 修改：`scanner.py`、`models.py`、`normalizer.py`、`store.py`、`summarizer.py`、`llm_summarizer.py`、`worker.py`、`cli.py`、`__init__.py`、`scripts/source_catalog_control.ps1`。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0025,history_filing,insufficient_evidence,- 修改：`scanner.py`、`models.py`、`normalizer.py`、`store.py`、`summarizer.py`、`llm_summarizer.py`、`worker.py`、`cli.py`、`__init__.py`、`scripts/source_catalog_control.ps1`。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,45,45,- 候选测试证据：新聚焦合同 15 项通过；扩展合同 136 项通过；全部 `test_source_catalog_*.py` 为 `378 passed in 163.61s`；Ruff、compileall、scoped diff-check 通过。该证据只说明现有合同绿，不覆盖下述新发现 blocker。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-WR-0026,history_filing,insufficient_evidence,- 候选测试证据：新聚焦合同 15 项通过；扩展合同 136 项通过；全部 `test_source_catalog_*.py` 为 `378 passed in 163.61s`；Ruff、compileall、scoped diff-check 通过。该证据只说明现有合同绿，不覆盖下述新发现 blocker。,特定原日期/版本/真实窗口或fixture范围,根22/55的显式范围变更；WR10.15需后续cleanup receipts,真实cleanup描述有count/dedup/restore细节但此轮尚未全核实际apply与回滚payload；不将242条计数等同零丢失。用户显式将全库备份改为affected快照，不能继续按旧全库备份硬门判违规。,保留原尝试状态，以后继实际范围明确supersedes；未验原目标列缺口，不把旧candidate无限作为现状,task_plan.md:19-58
