source_file,relative,line_start,line_end,original_text,file_sha256,item_id,reviewer,verdict,historical_claim,historical_evidence_scope,current_evidence,reason,recommendation,manual_semantic_range
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,15,15,## 2026-08-02 全面深度验收结论 — 四项门禁全部确认有效，发现 1 个遗留 parser 缺陷 + 2 处文档同步问题（均已修复）,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0011,history_filing,historical_only,## 2026-08-02 全面深度验收结论 — 四项门禁全部确认有效，发现 1 个遗留 parser 缺陷 + 2 处文档同步问题（均已修复）,逐日期事件/历史样本；不同版本不合并裁决,wr_item_ledger.jsonl；WR1–7/8–9/10.7/10.13/Step6实际acceptance,逐事件保留原日期/PID/hash/测试观察与后继纠偏，非本轮重跑或今天生产健康声明。主root相应WR条目和真实收据独立对照。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:1-300
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,17,17,- **验收方法**：不依赖 planning 文档记录，逐项独立复核现场证据（重新查 DB、重跑合同测试、独立采集 worker-status、校验 receipt 完整性、验证磁盘代码指纹与 pilot loaded 一致）。,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0012,history_filing,insufficient_evidence,- **验收方法**：不依赖 planning 文档记录，逐项独立复核现场证据（重新查 DB、重跑合同测试、独立采集 worker-status、校验 receipt 完整性、验证磁盘代码指纹与 pilot loaded 一致）。,逐日期事件/历史样本；不同版本不合并裁决,wr-10-13-slow-canary-acceptance；findings:21；capture script3000字截断曾丢JSON,所谓全面独立通过仍有明确范围收缩：slow canary是缩时，登录即时快照晚1小时；其自述可信局部不证明原全部门禁。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:17-25
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,18,18,"- **门禁 1（fingerprint terminal）独立复核通过**：corrupt-XLS `06b0fcc7` 仍 `failed_terminal`(XLRDError, attempt=3, next_retry_at=None)；全库 `retryable_failed=0`；terminal 永不重选（select_fingerprint_batch）。DB `quick_check=ok`、`foreign_key_check=0`（最终复核确认）。",a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0013,history_filing,insufficient_evidence,"- **门禁 1（fingerprint terminal）独立复核通过**：corrupt-XLS `06b0fcc7` 仍 `failed_terminal`(XLRDError, attempt=3, next_retry_at=None)；全库 `retryable_failed=0`；terminal 永不重选（select_fingerprint_batch）。DB `quick_check=ok`、`foreign_key_check=0`（最终复核确认）。",逐日期事件/历史样本；不同版本不合并裁决,wr-10-13-slow-canary-acceptance；findings:21；capture script3000字截断曾丢JSON,所谓全面独立通过仍有明确范围收缩：slow canary是缩时，登录即时快照晚1小时；其自述可信局部不证明原全部门禁。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:17-25
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,19,19,- **门禁 2（最终 fingerprint pilot）独立复核通过**：pilot receipt `pilot_pass=True`、44.5m/29 样本、worker/supervisor PID 唯一、code_match_all=True、db_quick_check=ok、raw/StockWiki unchanged；当前磁盘指纹 `724f0d5a8481` 与 pilot loaded 完全一致（MATCH）。,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0014,history_filing,insufficient_evidence,- **门禁 2（最终 fingerprint pilot）独立复核通过**：pilot receipt `pilot_pass=True`、44.5m/29 样本、worker/supervisor PID 唯一、code_match_all=True、db_quick_check=ok、raw/StockWiki unchanged；当前磁盘指纹 `724f0d5a8481` 与 pilot loaded 完全一致（MATCH）。,逐日期事件/历史样本；不同版本不合并裁决,wr_receipt_checks.json三个pilot原字段独立算术,真实29samples和+2增量可复算，44.5m是总命令耗时，首末样本只29.751m另quick_check13.522m；不得称完整44.5m持续采样，吞吐OR门与原≥15阈值不同。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:19-19
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,20,20,- **门禁 3（>900s slow canary）独立复核通过**：slow-canary 合同测试在当前代码下重跑 `2 passed in 56.21s`；隔离演练 receipt verdict=accepted（normalize/fingerprint 各单稳定 parser PID、无 temp leak、生产 DB 零触碰）。,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0015,history_filing,insufficient_evidence,- **门禁 3（>900s slow canary）独立复核通过**：slow-canary 合同测试在当前代码下重跑 `2 passed in 56.21s`；隔离演练 receipt verdict=accepted（normalize/fingerprint 各单稳定 parser PID、无 temp leak、生产 DB 零触碰）。,逐日期事件/历史样本；不同版本不合并裁决,wr-10-13-slow-canary-acceptance；findings:21；capture script3000字截断曾丢JSON,所谓全面独立通过仍有明确范围收缩：slow canary是缩时，登录即时快照晚1小时；其自述可信局部不证明原全部门禁。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:17-25
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,21,21,- **门禁 4（Step 6）独立复核通过**：登录触发新 launcher session `1ec5c35c0d07`（17:23:54Z starting→child_started PID 14476），supervisor 15184→worker 14476 顺序启动、均无主窗口、Code MATCH、worker 健康（heartbeat 2.8s、production 1/1、无 foreign/temp）。**局限**：首屏/30/60/120 秒快照在登录约 1 小时后采集（窗口已过），但核心目标（登录自启动正确、无空白面板）由 launcher/process events + control status 三重独立证据确认。,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0016,history_filing,insufficient_evidence,- **门禁 4（Step 6）独立复核通过**：登录触发新 launcher session `1ec5c35c0d07`（17:23:54Z starting→child_started PID 14476），supervisor 15184→worker 14476 顺序启动、均无主窗口、Code MATCH、worker 健康（heartbeat 2.8s、production 1/1、无 foreign/temp）。**局限**：首屏/30/60/120 秒快照在登录约 1 小时后采集（窗口已过），但核心目标（登录自启动正确、无空白面板）由 launcher/process events + control status 三重独立证据确认。,逐日期事件/历史样本；不同版本不合并裁决,wr_receipt_checks.json step6_archived_capture/capture_schedule_pure_probe；原21仅历史自述晚约1小时,后继事件支持真实新session与启动，当前脚本truncate=0也修复；但acceptance链接的实际capture只有tag0/null snapshot，所称后续3快照未绑定新receipt。当前main纯探针30/60/120标签实际累计29/88/207秒。不能据此通过严格首屏/即时窗口门。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:21-24
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,22,22,"- **发现 1（遗留 parser 缺陷，非本次范围）**：`pdf_page_aware.py:103-110` 的 `_require_nfc_lf` 要求表格单元格文本为 Unicode NFC。时代新材、盈建科两份招股书的 PageAware 解析产生非 NFC 文本 → `ParserProcessError: PageAwarePDFAdapterError: table cell must use Unicode NFC` → normalized=`failed`、fingerprint=`failed_terminal`(attempt=3, next_retry_at=None)。已 terminal 不重试（符合有界重试语义），但这是合法 PDF 因 parser 输出校验缺陷被拒。未在 task_plan 记录为待办，建议另立 WU（NFC 规范化在 adapter 输出前处理，而非拒绝）。",a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0017,history_filing,insufficient_evidence,"- **发现 1（遗留 parser 缺陷，非本次范围）**：`pdf_page_aware.py:103-110` 的 `_require_nfc_lf` 要求表格单元格文本为 Unicode NFC。时代新材、盈建科两份招股书的 PageAware 解析产生非 NFC 文本 → `ParserProcessError: PageAwarePDFAdapterError: table cell must use Unicode NFC` → normalized=`failed`、fingerprint=`failed_terminal`(attempt=3, next_retry_at=None)。已 terminal 不重试（符合有界重试语义），但这是合法 PDF 因 parser 输出校验缺陷被拒。未在 task_plan 记录为待办，建议另立 WU（NFC 规范化在 adapter 输出前处理，而非拒绝）。",逐日期事件/历史样本；不同版本不合并裁决,wr_receipt_checks.json step6_archived_capture/capture_schedule_pure_probe；原21仅历史自述晚约1小时,后继事件支持真实新session与启动，当前脚本truncate=0也修复；但acceptance链接的实际capture只有tag0/null snapshot，所称后续3快照未绑定新receipt。当前main纯探针30/60/120标签实际累计29/88/207秒。不能据此通过严格首屏/即时窗口门。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:21-24
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,23,23,- **发现 2（文档同步，已修复）**：task_plan.md:1481 Step 6 checkbox 未勾选、1461 WR-10.9 状态行仍写 candidate/next-login pending、228 行 WR-10 表仍写 Step 6 pending、1323 行 WR-10 状态仍写 candidate。全部已更新为通过。task_plan 现 `- [ ]` 残留为 0。,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0018,history_filing,insufficient_evidence,- **发现 2（文档同步，已修复）**：task_plan.md:1481 Step 6 checkbox 未勾选、1461 WR-10.9 状态行仍写 candidate/next-login pending、228 行 WR-10 表仍写 Step 6 pending、1323 行 WR-10 状态仍写 candidate。全部已更新为通过。task_plan 现 `- [ ]` 残留为 0。,逐日期事件/历史样本；不同版本不合并裁决,wr_receipt_checks.json step6_archived_capture/capture_schedule_pure_probe；原21仅历史自述晚约1小时,后继事件支持真实新session与启动，当前脚本truncate=0也修复；但acceptance链接的实际capture只有tag0/null snapshot，所称后续3快照未绑定新receipt。当前main纯探针30/60/120标签实际累计29/88/207秒。不能据此通过严格首屏/即时窗口门。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:21-24
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,24,24,- **发现 3（采集脚本 bug，已修复）**：`scripts/wr109_step6_capture.py` 的 `_run_cmd` 把 stdout 截断到 3000 字符，导致 worker-status（9598 字节）JSON 解析失败、snapshots 内 worker_status 为 None。修复为 `truncate=0`（完整输出）后快照正确含 pid/code_match。脚本已端到端验证（3 快照均 pid=14476、code_match=True）。,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0019,history_filing,insufficient_evidence,- **发现 3（采集脚本 bug，已修复）**：`scripts/wr109_step6_capture.py` 的 `_run_cmd` 把 stdout 截断到 3000 字符，导致 worker-status（9598 字节）JSON 解析失败、snapshots 内 worker_status 为 None。修复为 `truncate=0`（完整输出）后快照正确含 pid/code_match。脚本已端到端验证（3 快照均 pid=14476、code_match=True）。,逐日期事件/历史样本；不同版本不合并裁决,wr_receipt_checks.json step6_archived_capture/capture_schedule_pure_probe；原21仅历史自述晚约1小时,后继事件支持真实新session与启动，当前脚本truncate=0也修复；但acceptance链接的实际capture只有tag0/null snapshot，所称后续3快照未绑定新receipt。当前main纯探针30/60/120标签实际累计29/88/207秒。不能据此通过严格首屏/即时窗口门。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:21-24
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,25,25,- **回归验证**：`test_source_catalog_parser_liveness.py`+`test_cw_228_backfill.py` = 34 passed；`test_source_catalog_focus_admission/cleanup/worker.py` = 57 passed。全绿。,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0020,history_filing,insufficient_evidence,- **回归验证**：`test_source_catalog_parser_liveness.py`+`test_cw_228_backfill.py` = 34 passed；`test_source_catalog_focus_admission/cleanup/worker.py` = 57 passed。全绿。,逐日期事件/历史样本；不同版本不合并裁决,wr-10-13-slow-canary-acceptance；findings:21；capture script3000字截断曾丢JSON,所谓全面独立通过仍有明确范围收缩：slow canary是缩时，登录即时快照晚1小时；其自述可信局部不证明原全部门禁。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:17-25
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,27,27,## 2026-08-02 四项 pending 门禁实施（当前最终代码 724f0d5a8481）— 全部完成，四项 accepted,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0021,history_filing,insufficient_evidence,## 2026-08-02 四项 pending 门禁实施（当前最终代码 724f0d5a8481）— 全部完成，四项 accepted,逐日期事件/历史样本；不同版本不合并裁决,wr-10-13-final-pilot-acceptance与slow-canary-acceptance；wr_item_ledger,最终代码下四gate重验有实际receipt，但pilot+2/44.5m和真PDF<60s不能外推≥15/30min或真实>900s；不否定terminal/reload/local生命周期。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:27-38
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,29,29,- **当前分支**：`phase-18-issuer-identity`，HEAD `dd6ab15`。生产 worker 登录后为 14476/supervisor 15184，Code MATCH `724f0d5a8481`（磁盘 source_bundle_fingerprint 逐文件 SHA 一致）。此指纹 ≠ WR-10.15 验收点 `eb10131da6f1`，因为 WR-10.15 后又合并了 issuer identity / quarterly priority 等 commit；因此四项门禁在最终代码下重新验收。,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0022,history_filing,insufficient_evidence,- **当前分支**：`phase-18-issuer-identity`，HEAD `dd6ab15`。生产 worker 登录后为 14476/supervisor 15184，Code MATCH `724f0d5a8481`（磁盘 source_bundle_fingerprint 逐文件 SHA 一致）。此指纹 ≠ WR-10.15 验收点 `eb10131da6f1`，因为 WR-10.15 后又合并了 issuer identity / quarterly priority 等 commit；因此四项门禁在最终代码下重新验收。,逐日期事件/历史样本；不同版本不合并裁决,wr-10-13-final-pilot-acceptance与slow-canary-acceptance；wr_item_ledger,最终代码下四gate重验有实际receipt，但pilot+2/44.5m和真PDF<60s不能外推≥15/30min或真实>900s；不否定terminal/reload/local生命周期。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:27-38
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,30,30,- **WR-10.13 fingerprint terminal（门禁 1）— accepted**：,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0023,history_filing,insufficient_evidence,- **WR-10.13 fingerprint terminal（门禁 1）— accepted**：,逐日期事件/历史样本；不同版本不合并裁决,wr-10-13-final-pilot-acceptance与slow-canary-acceptance；wr_item_ledger,最终代码下四gate重验有实际receipt，但pilot+2/44.5m和真PDF<60s不能外推≥15/30min或真实>900s；不否定terminal/reload/local生命周期。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:27-38
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,31,31,"  - corrupt-XLS（东安动力资产负债表 `06b0fcc7`）fingerprint=`failed_terminal`（retry_exhausted:XLRDError, attempt=3, next_retry_at=None），normalized artifact=`unsupported`。",a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0024,history_filing,insufficient_evidence,"  - corrupt-XLS（东安动力资产负债表 `06b0fcc7`）fingerprint=`failed_terminal`（retry_exhausted:XLRDError, attempt=3, next_retry_at=None），normalized artifact=`unsupported`。",逐日期事件/历史样本；不同版本不合并裁决,wr-10-13-final-pilot-acceptance与slow-canary-acceptance；wr_item_ledger,最终代码下四gate重验有实际receipt，但pilot+2/44.5m和真PDF<60s不能外推≥15/30min或真实>900s；不否定terminal/reload/local生命周期。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:27-38
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,32,32,  - 全库 fingerprint：pending 21027 / completed 2403 / unsupported_terminal 126 / failed_terminal 7，`retryable_failed=0`。,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0025,history_filing,insufficient_evidence,  - 全库 fingerprint：pending 21027 / completed 2403 / unsupported_terminal 126 / failed_terminal 7，`retryable_failed=0`。,逐日期事件/历史样本；不同版本不合并裁决,wr-10-13-final-pilot-acceptance与slow-canary-acceptance；wr_item_ledger,最终代码下四gate重验有实际receipt，但pilot+2/44.5m和真PDF<60s不能外推≥15/30min或真实>900s；不否定terminal/reload/local生命周期。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:27-38
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,33,33,  - `select_fingerprint_batch`（store.py:1198-1226）只选 pending/到期 retryable，terminal 永不重选；DB `quick_check=ok`/`FK=0`。,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0026,history_filing,insufficient_evidence,  - `select_fingerprint_batch`（store.py:1198-1226）只选 pending/到期 retryable，terminal 永不重选；DB `quick_check=ok`/`FK=0`。,逐日期事件/历史样本；不同版本不合并裁决,wr-10-13-final-pilot-acceptance与slow-canary-acceptance；wr_item_ledger,最终代码下四gate重验有实际receipt，但pilot+2/44.5m和真PDF<60s不能外推≥15/30min或真实>900s；不否定terminal/reload/local生命周期。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:27-38
C:\Users\郑曾波\Projects\company-wiki\findings.md,findings.md,34,34,  - receipt：`artifacts/gates/source-catalog-bg/wr-10-13-fingerprint-terminal-acceptance-20260802.json`（SHA 9d268925…）。,a45b89d5e801a5c7584e93e77453ba743b9280ce09fa4bb50bf98429273d9f5f,WIKI-LEGACY-LOG-0027,history_filing,insufficient_evidence,  - receipt：`artifacts/gates/source-catalog-bg/wr-10-13-fingerprint-terminal-acceptance-20260802.json`（SHA 9d268925…）。,逐日期事件/历史样本；不同版本不合并裁决,wr-10-13-final-pilot-acceptance与slow-canary-acceptance；wr_item_ledger,最终代码下四gate重验有实际receipt，但pilot+2/44.5m和真PDF<60s不能外推≥15/30min或真实>900s；不否定terminal/reload/local生命周期。,保留原尝试与证据范围，后继supersedes按claim绑定；不可用checkbox/测试数代替业务门禁,findings.md:27-38
