source_file,relative,line_start,line_end,original_text,file_sha256,item_id,reviewer,verdict,historical_claim,historical_evidence_scope,current_evidence,reason,recommendation,manual_semantic_range
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1620,1620,| 全文检索、原文预览、资料型问答 | **唯一 owner** | 可链接调用，不复制索引 |,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0011,history_filing,supported_scoped,| 全文检索、原文预览、资料型问答 | **唯一 owner** | 可链接调用，不复制索引 |,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1621,1621,| 证据是否支持投资命题、accepted/rejected/needs-more-evidence | 只输出 candidate 与解析质量，不裁决 | **唯一 owner** |,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0012,history_filing,supported_scoped,| 证据是否支持投资命题、accepted/rejected/needs-more-evidence | 只输出 candidate 与解析质量，不裁决 | **唯一 owner** |,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1622,1622,| 公司分类、问题森林、假设台账、知识状态 | 不实现 | **唯一 owner** |,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0013,history_filing,supported_scoped,| 公司分类、问题森林、假设台账、知识状态 | 不实现 | **唯一 owner** |,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1623,1623,| 收入/财务/护城河/管理层/资本配置/估值/SOTP | 不实现、不发布 | **唯一 owner** |,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0014,history_filing,supported_scoped,| 收入/财务/护城河/管理层/资本配置/估值/SOTP | 不实现、不发布 | **唯一 owner** |,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1624,1624,| 公司与行业研究 Wiki、正式报告和发布审核 | 不实现第二套 | **唯一 owner** |,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0015,history_filing,supported_scoped,| 公司与行业研究 Wiki、正式报告和发布审核 | 不实现第二套 | **唯一 owner** |,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1625,1625,| 上游采集/解析任务自动化 | **唯一 owner** | 只调度下游研究任务 |,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0016,history_filing,supported_scoped,| 上游采集/解析任务自动化 | **唯一 owner** | 只调度下游研究任务 |,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1627,1627,### B0.2 company-wiki 明确非目标,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0017,history_filing,supported_scoped,### B0.2 company-wiki 明确非目标,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1629,1629,- 不生成或发布目标价、买入/卖出评级、仓位建议、DCF/PE/PB/SOTP 结果或正式投资报告。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0018,history_filing,supported_scoped,- 不生成或发布目标价、买入/卖出评级、仓位建议、DCF/PE/PB/SOTP 结果或正式投资报告。,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1630,1630,- 不维护投资 Claim 的 accepted/rejected 状态；canonical ledger 中的“accepted”只允许表示来源身份、解析结果和 locator 通过确定性/人工解析质检，不代表投资结论成立。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0019,history_filing,supported_scoped,- 不维护投资 Claim 的 accepted/rejected 状态；canonical ledger 中的“accepted”只允许表示来源身份、解析结果和 locator 通过确定性/人工解析质检，不代表投资结论成立。,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1631,1631,- 不直接写入 StockWiki 的 `data/`、`wiki/`、`runs/` 或状态数据库；不与 StockWiki 共享可变数据库。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0020,history_filing,supported_scoped,- 不直接写入 StockWiki 的 `data/`、`wiki/`、`runs/` 或状态数据库；不与 StockWiki 共享可变数据库。,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1632,1632,- 不再扩建 legacy 公司/行业研究 Wiki writer。允许保留的投影仅限 source catalog、解析状态、原文索引和 extraction diagnostics。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0021,history_filing,supported_scoped,- 不再扩建 legacy 公司/行业研究 Wiki writer。允许保留的投影仅限 source catalog、解析状态、原文索引和 extraction diagnostics。,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1633,1633,- 自然语言查询只返回带 locator 的资料答案或 evidence bundle，不把综合判断沉淀为 authoritative research state。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0022,history_filing,supported_scoped,- 自然语言查询只返回带 locator 的资料答案或 evidence bundle，不把综合判断沉淀为 authoritative research state。,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1637,1637,- `INV-MOD-1` 及相关 invest-* 实验成果保留为 `archived_candidate`，停止接入 company-wiki 生产入口；StockWiki 如需借鉴，只能按自身工件契约重新评估，不能让两个仓库同时运行估值链。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0023,history_filing,supported_scoped,- `INV-MOD-1` 及相关 invest-* 实验成果保留为 `archived_candidate`，停止接入 company-wiki 生产入口；StockWiki 如需借鉴，只能按自身工件契约重新评估，不能让两个仓库同时运行估值链。,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1638,1638,- `scripts/valuation_engine.py`、投资评级/综合评估生成器和研究型 Wiki 直写器进入退役清单：先冻结新增调用，再用调用图证明 production caller=0，最后归档或删除。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0024,history_filing,supported_scoped,- `scripts/valuation_engine.py`、投资评级/综合评估生成器和研究型 Wiki 直写器进入退役清单：先冻结新增调用，再用调用图证明 production caller=0，最后归档或删除。,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1639,1639,- ADR-001/004/005 的 knowledge compiler、domain model 和 single writer 继续执行，但对象收窄为 source records、evidence spans、解析质检状态和 source-oriented projections。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0025,history_filing,supported_scoped,- ADR-001/004/005 的 knowledge compiler、domain model 和 single writer 继续执行，但对象收窄为 source records、evidence spans、解析质检状态和 source-oriented projections。,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1640,1640,- AUTO-7 以后只允许接管采集、解析、manifest、检索索引和 evidence export；不得推广 legacy 估值、研究报告或投资 Wiki writer。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0026,history_filing,supported_scoped,- AUTO-7 以后只允许接管采集、解析、manifest、检索索引和 evidence export；不得推广 legacy 估值、研究报告或投资 Wiki writer。,本原文对应日期/版本/样本，已PASS亦重新评估,AGENTS.md BOUNDARY-0；当前source_catalog和source_contract机制；旧v2为archived_reference,明确source-only边界及旧投资writer退役，当前AGENTS最高边界一致；旧研究/估值目标主动取消不能作为当前漏实现。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1605-1641
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1642,1642,"## CW-1（版本化 Source Contract）— 状态：completed (2026-07-25: source_manifest + evidence_span schemas, export CLI, compatibility policy, 118 contract tests all pre-existing and passing)",69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0027,history_filing,insufficient_evidence,"## CW-1（版本化 Source Contract）— 状态：completed (2026-07-25: source_manifest + evidence_span schemas, export CLI, compatibility policy, 118 contract tests all pre-existing and passing)",本原文对应日期/版本/样本，已PASS亦重新评估,source_contract/source_export.py；根task:1671；当前真实RF运行source readiness仍被review状态挡住,schema/export局部能力存在，但3公司92/108/43文件与118测试不能单独证明四类来源定位质量、clean clone/崩溃/增量及StockWiki实消费；缺逐项可重放当前收据。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1642-1655
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1646,1646,- [x] 发布 `source_manifest` schema：稳定 `source_id`、entity ID、original path、SHA-256、source type、published date、retrieved_at、collector/version、mime/size 和 immutable 状态。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0028,history_filing,insufficient_evidence,- [x] 发布 `source_manifest` schema：稳定 `source_id`、entity ID、original path、SHA-256、source type、published date、retrieved_at、collector/version、mime/size 和 immutable 状态。,本原文对应日期/版本/样本，已PASS亦重新评估,source_contract/source_export.py；根task:1671；当前真实RF运行source readiness仍被review状态挡住,schema/export局部能力存在，但3公司92/108/43文件与118测试不能单独证明四类来源定位质量、clean clone/崩溃/增量及StockWiki实消费；缺逐项可重放当前收据。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1642-1655
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1647,1647,- [x] 发布 `evidence_span` schema：`source_id`、稳定 locator、页/段/表格坐标、原文/结构化值、parser/version、output hash、parse status 和 quality flags。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0029,history_filing,insufficient_evidence,- [x] 发布 `evidence_span` schema：`source_id`、稳定 locator、页/段/表格坐标、原文/结构化值、parser/version、output hash、parse status 和 quality flags。,本原文对应日期/版本/样本，已PASS亦重新评估,source_contract/source_export.py；根task:1671；当前真实RF运行source readiness仍被review状态挡住,schema/export局部能力存在，但3公司92/108/43文件与118测试不能单独证明四类来源定位质量、clean clone/崩溃/增量及StockWiki实消费；缺逐项可重放当前收据。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1642-1655
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1648,1648,- [x] 提供只读、可增量、可重放的 export CLI；相同输入产生相同 ID/hash，删除或改写 raw 必须失败。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0030,history_filing,insufficient_evidence,- [x] 提供只读、可增量、可重放的 export CLI；相同输入产生相同 ID/hash，删除或改写 raw 必须失败。,本原文对应日期/版本/样本，已PASS亦重新评估,source_contract/source_export.py；根task:1671；当前真实RF运行source readiness仍被review状态挡住,schema/export局部能力存在，但3公司92/108/43文件与118测试不能单独证明四类来源定位质量、clean clone/崩溃/增量及StockWiki实消费；缺逐项可重放当前收据。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1642-1655
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1649,1649,- [x] 明确 schema version、兼容窗口、弃用通知和 consumer contract tests。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0031,history_filing,insufficient_evidence,- [x] 明确 schema version、兼容窗口、弃用通知和 consumer contract tests。,本原文对应日期/版本/样本，已PASS亦重新评估,source_contract/source_export.py；根task:1671；当前真实RF运行source readiness仍被review状态挡住,schema/export局部能力存在，但3公司92/108/43文件与118测试不能单独证明四类来源定位质量、clean clone/崩溃/增量及StockWiki实消费；缺逐项可重放当前收据。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1642-1655
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1651,1651,### CW-1.2 验收,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0032,history_filing,insufficient_evidence,### CW-1.2 验收,本原文对应日期/版本/样本，已PASS亦重新评估,source_contract/source_export.py；根task:1671；当前真实RF运行source readiness仍被review状态挡住,schema/export局部能力存在，但3公司92/108/43文件与118测试不能单独证明四类来源定位质量、clean clone/崩溃/增量及StockWiki实消费；缺逐项可重放当前收据。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1642-1655
C:\Users\郑曾波\Projects\company-wiki\task_plan.md,task_plan.md,1653,1653,- [x] 北方华创、中微公司、中芯国际真实资料通过 manifest/evidence-span 导出，覆盖公告、财报、新闻、表格四类输入。,69d941cd174589563b567d48343a76a10e4d5a691d66466504a167a0cda1809a,WIKI-LEGACY-CW-0033,history_filing,insufficient_evidence,- [x] 北方华创、中微公司、中芯国际真实资料通过 manifest/evidence-span 导出，覆盖公告、财报、新闻、表格四类输入。,本原文对应日期/版本/样本，已PASS亦重新评估,source_contract/source_export.py；根task:1671；当前真实RF运行source readiness仍被review状态挡住,schema/export局部能力存在，但3公司92/108/43文件与118测试不能单独证明四类来源定位质量、clean clone/崩溃/增量及StockWiki实消费；缺逐项可重放当前收据。,依原需求保留未闭合范围，生产/部署/消费/独立验收分层；不修改旧收据,task_plan.md:1642-1655
